"LatestDataTable" "ResourceID" "Subject" "Title" "Description" "Notes" "Caveats" "Source" "SourceURL" "Frequency" "Var1" "Var2" "Var3" "Var4" "Var5" "Var6"
"1" "" "CPACT6" "Activity" "Fuel supply volumes" "Z Energy monthly fuel supply volumes" NA NA "Z Energy" "https://www.nzx.com/companies/ZEL/announcements" "Monthly" "Fuel type" NA NA NA NA NA
"ResourceID" "Geo" "GeoUnit" "Duration" "Period" "Label1" "Label2" "Label3" "Label4" "Label5" "Label6" "Value" "Unit" "Measure" "NullReason" "Multiplier" "Status"
"447" "CPACT4" NA NA "P1M" 2003-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 49117668 "NZD" "Monthly card transaction spend" NA "0" NA
"448" "CPACT4" NA NA "P1M" 2003-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 54392140 "NZD" "Monthly card transaction spend" NA "0" NA
"449" "CPACT4" NA NA "P1M" 2003-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 52945480 "NZD" "Monthly card transaction spend" NA "0" NA
"450" "CPACT4" NA NA "P1M" 2003-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 55050171 "NZD" "Monthly card transaction spend" NA "0" NA
"451" "CPACT4" NA NA "P1M" 2003-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 51411562 "NZD" "Monthly card transaction spend" NA "0" NA
"452" "CPACT4" NA NA "P1M" 2003-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 55438751 "NZD" "Monthly card transaction spend" NA "0" NA
"453" "CPACT4" NA NA "P1M" 2003-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 55706251 "NZD" "Monthly card transaction spend" NA "0" NA
"454" "CPACT4" NA NA "P1M" 2003-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 54342994 "NZD" "Monthly card transaction spend" NA "0" NA
"455" "CPACT4" NA NA "P1M" 2003-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 58091079 "NZD" "Monthly card transaction spend" NA "0" NA
"456" "CPACT4" NA NA "P1M" 2003-11-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 58326433 "NZD" "Monthly card transaction spend" NA "0" NA
"457" "CPACT4" NA NA "P1M" 2003-12-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 68047269 "NZD" "Monthly card transaction spend" NA "0" NA
"458" "CPACT4" NA NA "P1M" 2004-01-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 58907277 "NZD" "Monthly card transaction spend" NA "0" NA
"459" "CPACT4" NA NA "P1M" 2004-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 55865960 "NZD" "Monthly card transaction spend" NA "0" NA
"460" "CPACT4" NA NA "P1M" 2004-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 60845983 "NZD" "Monthly card transaction spend" NA "0" NA
"461" "CPACT4" NA NA "P1M" 2004-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 59781297 "NZD" "Monthly card transaction spend" NA "0" NA
"462" "CPACT4" NA NA "P1M" 2004-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 60351429 "NZD" "Monthly card transaction spend" NA "0" NA
"463" "CPACT4" NA NA "P1M" 2004-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 58060129 "NZD" "Monthly card transaction spend" NA "0" NA
"464" "CPACT4" NA NA "P1M" 2004-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 62358406 "NZD" "Monthly card transaction spend" NA "0" NA
"465" "CPACT4" NA NA "P1M" 2004-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 60546844 "NZD" "Monthly card transaction spend" NA "0" NA
"466" "CPACT4" NA NA "P1M" 2004-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 61055288 "NZD" "Monthly card transaction spend" NA "0" NA
"467" "CPACT4" NA NA "P1M" 2004-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 63334853 "NZD" "Monthly card transaction spend" NA "0" NA
"468" "CPACT4" NA NA "P1M" 2004-11-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 64384098 "NZD" "Monthly card transaction spend" NA "0" NA
"469" "CPACT4" NA NA "P1M" 2004-12-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 74151614 "NZD" "Monthly card transaction spend" NA "0" NA
"470" "CPACT4" NA NA "P1M" 2005-01-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 63671993 "NZD" "Monthly card transaction spend" NA "0" NA
"471" "CPACT4" NA NA "P1M" 2005-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 60550793 "NZD" "Monthly card transaction spend" NA "0" NA
"472" "CPACT4" NA NA "P1M" 2005-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 66383010 "NZD" "Monthly card transaction spend" NA "0" NA
"473" "CPACT4" NA NA "P1M" 2005-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 65407418 "NZD" "Monthly card transaction spend" NA "0" NA
"474" "CPACT4" NA NA "P1M" 2005-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 65192151 "NZD" "Monthly card transaction spend" NA "0" NA
"475" "CPACT4" NA NA "P1M" 2005-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 63941870 "NZD" "Monthly card transaction spend" NA "0" NA
"476" "CPACT4" NA NA "P1M" 2005-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 67226145 "NZD" "Monthly card transaction spend" NA "0" NA
"477" "CPACT4" NA NA "P1M" 2005-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 66732287 "NZD" "Monthly card transaction spend" NA "0" NA
"478" "CPACT4" NA NA "P1M" 2005-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 66696932 "NZD" "Monthly card transaction spend" NA "0" NA
"479" "CPACT4" NA NA "P1M" 2005-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 69171265 "NZD" "Monthly card transaction spend" NA "0" NA
"480" "CPACT4" NA NA "P1M" 2005-11-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 70284663 "NZD" "Monthly card transaction spend" NA "0" NA
"481" "CPACT4" NA NA "P1M" 2005-12-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 80154441 "NZD" "Monthly card transaction spend" NA "0" NA
"482" "CPACT4" NA NA "P1M" 2006-01-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 68499784 "NZD" "Monthly card transaction spend" NA "0" NA
"483" "CPACT4" NA NA "P1M" 2006-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 65256984 "NZD" "Monthly card transaction spend" NA "0" NA
"484" "CPACT4" NA NA "P1M" 2006-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 73177025 "NZD" "Monthly card transaction spend" NA "0" NA
"485" "CPACT4" NA NA "P1M" 2006-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 69437581 "NZD" "Monthly card transaction spend" NA "0" NA
"486" "CPACT4" NA NA "P1M" 2006-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 71657559 "NZD" "Monthly card transaction spend" NA "0" NA
"487" "CPACT4" NA NA "P1M" 2006-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 69783171 "NZD" "Monthly card transaction spend" NA "0" NA
"488" "CPACT4" NA NA "P1M" 2006-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 72124011 "NZD" "Monthly card transaction spend" NA "0" NA
"489" "CPACT4" NA NA "P1M" 2006-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 72446972 "NZD" "Monthly card transaction spend" NA "0" NA
"490" "CPACT4" NA NA "P1M" 2006-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 72115067 "NZD" "Monthly card transaction spend" NA "0" NA
"491" "CPACT4" NA NA "P1M" 2006-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 74504163 "NZD" "Monthly card transaction spend" NA "0" NA
"492" "CPACT4" NA NA "P1M" 2006-11-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 76122920 "NZD" "Monthly card transaction spend" NA "0" NA
"493" "CPACT4" NA NA "P1M" 2006-12-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 86959362 "NZD" "Monthly card transaction spend" NA "0" NA
"494" "CPACT4" NA NA "P1M" 2007-01-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 74788943 "NZD" "Monthly card transaction spend" NA "0" NA
"495" "CPACT4" NA NA "P1M" 2007-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 71689183 "NZD" "Monthly card transaction spend" NA "0" NA
"496" "CPACT4" NA NA "P1M" 2007-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 80427053 "NZD" "Monthly card transaction spend" NA "0" NA
"497" "CPACT4" NA NA "P1M" 2007-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 75538599 "NZD" "Monthly card transaction spend" NA "0" NA
"498" "CPACT4" NA NA "P1M" 2007-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 79180076 "NZD" "Monthly card transaction spend" NA "0" NA
"499" "CPACT4" NA NA "P1M" 2007-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 76397686 "NZD" "Monthly card transaction spend" NA "0" NA
"500" "CPACT4" NA NA "P1M" 2007-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 78351314 "NZD" "Monthly card transaction spend" NA "0" NA
"501" "CPACT4" NA NA "P1M" 2007-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 80352531 "NZD" "Monthly card transaction spend" NA "0" NA
"502" "CPACT4" NA NA "P1M" 2007-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 78365718 "NZD" "Monthly card transaction spend" NA "0" NA
"503" "CPACT4" NA NA "P1M" 2007-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 81653566 "NZD" "Monthly card transaction spend" NA "0" NA
"504" "CPACT4" NA NA "P1M" 2007-11-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 84217169 "NZD" "Monthly card transaction spend" NA "0" NA
"505" "CPACT4" NA NA "P1M" 2007-12-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 94154682 "NZD" "Monthly card transaction spend" NA "0" NA
"506" "CPACT4" NA NA "P1M" 2008-01-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 82023347 "NZD" "Monthly card transaction spend" NA "0" NA
"507" "CPACT4" NA NA "P1M" 2008-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 80215507 "NZD" "Monthly card transaction spend" NA "0" NA
"508" "CPACT4" NA NA "P1M" 2008-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 84340869 "NZD" "Monthly card transaction spend" NA "0" NA
"509" "CPACT4" NA NA "P1M" 2008-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 82100963 "NZD" "Monthly card transaction spend" NA "0" NA
"510" "CPACT4" NA NA "P1M" 2008-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 85465220 "NZD" "Monthly card transaction spend" NA "0" NA
"511" "CPACT4" NA NA "P1M" 2008-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 78742110 "NZD" "Monthly card transaction spend" NA "0" NA
"512" "CPACT4" NA NA "P1M" 2008-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 83427979 "NZD" "Monthly card transaction spend" NA "0" NA
"513" "CPACT4" NA NA "P1M" 2008-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 84306013 "NZD" "Monthly card transaction spend" NA "0" NA
"514" "CPACT4" NA NA "P1M" 2008-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 82964741 "NZD" "Monthly card transaction spend" NA "0" NA
"515" "CPACT4" NA NA "P1M" 2008-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 89078187 "NZD" "Monthly card transaction spend" NA "0" NA
"516" "CPACT4" NA NA "P1M" 2008-11-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 87299644 "NZD" "Monthly card transaction spend" NA "0" NA
"517" "CPACT4" NA NA "P1M" 2008-12-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 98057882 "NZD" "Monthly card transaction spend" NA "0" NA
"518" "CPACT4" NA NA "P1M" 2009-01-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 86482873 "NZD" "Monthly card transaction spend" NA "0" NA
"519" "CPACT4" NA NA "P1M" 2009-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 80506966 "NZD" "Monthly card transaction spend" NA "0" NA
"520" "CPACT4" NA NA "P1M" 2009-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 89011480 "NZD" "Monthly card transaction spend" NA "0" NA
"521" "CPACT4" NA NA "P1M" 2009-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 86561621 "NZD" "Monthly card transaction spend" NA "0" NA
"522" "CPACT4" NA NA "P1M" 2009-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 90061234 "NZD" "Monthly card transaction spend" NA "0" NA
"523" "CPACT4" NA NA "P1M" 2009-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 84479626 "NZD" "Monthly card transaction spend" NA "0" NA
"524" "CPACT4" NA NA "P1M" 2009-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 89930025 "NZD" "Monthly card transaction spend" NA "0" NA
"525" "CPACT4" NA NA "P1M" 2009-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 89429954 "NZD" "Monthly card transaction spend" NA "0" NA
"526" "CPACT4" NA NA "P1M" 2009-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 88844791 "NZD" "Monthly card transaction spend" NA "0" NA
"527" "CPACT4" NA NA "P1M" 2009-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 93519778 "NZD" "Monthly card transaction spend" NA "0" NA
"528" "CPACT4" NA NA "P1M" 2009-11-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 91631020 "NZD" "Monthly card transaction spend" NA "0" NA
"529" "CPACT4" NA NA "P1M" 2009-12-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 104463468 "NZD" "Monthly card transaction spend" NA "0" NA
"530" "CPACT4" NA NA "P1M" 2010-01-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 91082954 "NZD" "Monthly card transaction spend" NA "0" NA
"531" "CPACT4" NA NA "P1M" 2010-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 85934696 "NZD" "Monthly card transaction spend" NA "0" NA
"532" "CPACT4" NA NA "P1M" 2010-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 96016219 "NZD" "Monthly card transaction spend" NA "0" NA
"533" "CPACT4" NA NA "P1M" 2010-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 91551767 "NZD" "Monthly card transaction spend" NA "0" NA
"534" "CPACT4" NA NA "P1M" 2010-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 93445822 "NZD" "Monthly card transaction spend" NA "0" NA
"535" "CPACT4" NA NA "P1M" 2010-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 89531362 "NZD" "Monthly card transaction spend" NA "0" NA
"536" "CPACT4" NA NA "P1M" 2010-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 95599857 "NZD" "Monthly card transaction spend" NA "0" NA
"537" "CPACT4" NA NA "P1M" 2010-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 92869853 "NZD" "Monthly card transaction spend" NA "0" NA
"538" "CPACT4" NA NA "P1M" 2010-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 93123020 "NZD" "Monthly card transaction spend" NA "0" NA
"539" "CPACT4" NA NA "P1M" 2010-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 99015361 "NZD" "Monthly card transaction spend" NA "0" NA
"540" "CPACT4" NA NA "P1M" 2010-11-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 98348584 "NZD" "Monthly card transaction spend" NA "0" NA
"541" "CPACT4" NA NA "P1M" 2010-12-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 111239958 "NZD" "Monthly card transaction spend" NA "0" NA
"542" "CPACT4" NA NA "P1M" 2011-01-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 95604427 "NZD" "Monthly card transaction spend" NA "0" NA
"543" "CPACT4" NA NA "P1M" 2011-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 90301427 "NZD" "Monthly card transaction spend" NA "0" NA
"544" "CPACT4" NA NA "P1M" 2011-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 100976356 "NZD" "Monthly card transaction spend" NA "0" NA
"545" "CPACT4" NA NA "P1M" 2011-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 97353729 "NZD" "Monthly card transaction spend" NA "0" NA
"546" "CPACT4" NA NA "P1M" 2011-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 97786233 "NZD" "Monthly card transaction spend" NA "0" NA
"547" "CPACT4" NA NA "P1M" 2011-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 95171353 "NZD" "Monthly card transaction spend" NA "0" NA
"548" "CPACT4" NA NA "P1M" 2011-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 100138901 "NZD" "Monthly card transaction spend" NA "0" NA
"549" "CPACT4" NA NA "P1M" 2011-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 98687655 "NZD" "Monthly card transaction spend" NA "0" NA
"550" "CPACT4" NA NA "P1M" 2011-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 99047279 "NZD" "Monthly card transaction spend" NA "0" NA
"551" "CPACT4" NA NA "P1M" 2011-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 103515811 "NZD" "Monthly card transaction spend" NA "0" NA
"552" "CPACT4" NA NA "P1M" 2011-11-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 102913115 "NZD" "Monthly card transaction spend" NA "0" NA
"553" "CPACT4" NA NA "P1M" 2011-12-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 115695652 "NZD" "Monthly card transaction spend" NA "0" NA
"554" "CPACT4" NA NA "P1M" 2012-01-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 99464580 "NZD" "Monthly card transaction spend" NA "0" NA
"555" "CPACT4" NA NA "P1M" 2012-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 98023029 "NZD" "Monthly card transaction spend" NA "0" NA
"556" "CPACT4" NA NA "P1M" 2012-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 107321737 "NZD" "Monthly card transaction spend" NA "0" NA
"557" "CPACT4" NA NA "P1M" 2012-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 99517893 "NZD" "Monthly card transaction spend" NA "0" NA
"558" "CPACT4" NA NA "P1M" 2012-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 104735829 "NZD" "Monthly card transaction spend" NA "0" NA
"559" "CPACT4" NA NA "P1M" 2012-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 100420782 "NZD" "Monthly card transaction spend" NA "0" NA
"560" "CPACT4" NA NA "P1M" 2012-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 103174374 "NZD" "Monthly card transaction spend" NA "0" NA
"561" "CPACT4" NA NA "P1M" 2012-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 106040060 "NZD" "Monthly card transaction spend" NA "0" NA
"562" "CPACT4" NA NA "P1M" 2012-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 102940228 "NZD" "Monthly card transaction spend" NA "0" NA
"563" "CPACT4" NA NA "P1M" 2012-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 107687265 "NZD" "Monthly card transaction spend" NA "0" NA
"564" "CPACT4" NA NA "P1M" 2012-11-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 109622144 "NZD" "Monthly card transaction spend" NA "0" NA
"565" "CPACT4" NA NA "P1M" 2012-12-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 120628911 "NZD" "Monthly card transaction spend" NA "0" NA
"566" "CPACT4" NA NA "P1M" 2013-01-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 106543466 "NZD" "Monthly card transaction spend" NA "0" NA
"567" "CPACT4" NA NA "P1M" 2013-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 99966474 "NZD" "Monthly card transaction spend" NA "0" NA
"568" "CPACT4" NA NA "P1M" 2013-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 111098787 "NZD" "Monthly card transaction spend" NA "0" NA
"569" "CPACT4" NA NA "P1M" 2013-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 106249154 "NZD" "Monthly card transaction spend" NA "0" NA
"570" "CPACT4" NA NA "P1M" 2013-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 111141225 "NZD" "Monthly card transaction spend" NA "0" NA
"571" "CPACT4" NA NA "P1M" 2013-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 105345101 "NZD" "Monthly card transaction spend" NA "0" NA
"572" "CPACT4" NA NA "P1M" 2013-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 110551352 "NZD" "Monthly card transaction spend" NA "0" NA
"573" "CPACT4" NA NA "P1M" 2013-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 112328483 "NZD" "Monthly card transaction spend" NA "0" NA
"574" "CPACT4" NA NA "P1M" 2013-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 107431073 "NZD" "Monthly card transaction spend" NA "0" NA
"575" "CPACT4" NA NA "P1M" 2013-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 115444944 "NZD" "Monthly card transaction spend" NA "0" NA
"576" "CPACT4" NA NA "P1M" 2013-11-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 116574075 "NZD" "Monthly card transaction spend" NA "0" NA
"577" "CPACT4" NA NA "P1M" 2013-12-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 127426090 "NZD" "Monthly card transaction spend" NA "0" NA
"578" "CPACT4" NA NA "P1M" 2014-01-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 112569674 "NZD" "Monthly card transaction spend" NA "0" NA
"579" "CPACT4" NA NA "P1M" 2014-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 106798472 "NZD" "Monthly card transaction spend" NA "0" NA
"580" "CPACT4" NA NA "P1M" 2014-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 117918474 "NZD" "Monthly card transaction spend" NA "0" NA
"581" "CPACT4" NA NA "P1M" 2014-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 112152521 "NZD" "Monthly card transaction spend" NA "0" NA
"582" "CPACT4" NA NA "P1M" 2014-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 119406791 "NZD" "Monthly card transaction spend" NA "0" NA
"583" "CPACT4" NA NA "P1M" 2014-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 110801110 "NZD" "Monthly card transaction spend" NA "0" NA
"584" "CPACT4" NA NA "P1M" 2014-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 116680580 "NZD" "Monthly card transaction spend" NA "0" NA
"585" "CPACT4" NA NA "P1M" 2014-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 117362800 "NZD" "Monthly card transaction spend" NA "0" NA
"586" "CPACT4" NA NA "P1M" 2014-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 113766032 "NZD" "Monthly card transaction spend" NA "0" NA
"587" "CPACT4" NA NA "P1M" 2014-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 122524090 "NZD" "Monthly card transaction spend" NA "0" NA
"588" "CPACT4" NA NA "P1M" 2014-11-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 121274495 "NZD" "Monthly card transaction spend" NA "0" NA
"589" "CPACT4" NA NA "P1M" 2014-12-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 134467057 "NZD" "Monthly card transaction spend" NA "0" NA
"590" "CPACT4" NA NA "P1M" 2015-01-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 120703852 "NZD" "Monthly card transaction spend" NA "0" NA
"591" "CPACT4" NA NA "P1M" 2015-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 112847899 "NZD" "Monthly card transaction spend" NA "0" NA
"592" "CPACT4" NA NA "P1M" 2015-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 125038430 "NZD" "Monthly card transaction spend" NA "0" NA
"593" "CPACT4" NA NA "P1M" 2015-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 118609584 "NZD" "Monthly card transaction spend" NA "0" NA
"594" "CPACT4" NA NA "P1M" 2015-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 124681237 "NZD" "Monthly card transaction spend" NA "0" NA
"595" "CPACT4" NA NA "P1M" 2015-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 117497157 "NZD" "Monthly card transaction spend" NA "0" NA
"596" "CPACT4" NA NA "P1M" 2015-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 124248480 "NZD" "Monthly card transaction spend" NA "0" NA
"597" "CPACT4" NA NA "P1M" 2015-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 122656891 "NZD" "Monthly card transaction spend" NA "0" NA
"598" "CPACT4" NA NA "P1M" 2015-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 121673196 "NZD" "Monthly card transaction spend" NA "0" NA
"599" "CPACT4" NA NA "P1M" 2015-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 129991022 "NZD" "Monthly card transaction spend" NA "0" NA
"600" "CPACT4" NA NA "P1M" 2015-11-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 128090771 "NZD" "Monthly card transaction spend" NA "0" NA
"601" "CPACT4" NA NA "P1M" 2015-12-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 144050296 "NZD" "Monthly card transaction spend" NA "0" NA
"602" "CPACT4" NA NA "P1M" 2016-01-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 126640809 "NZD" "Monthly card transaction spend" NA "0" NA
"603" "CPACT4" NA NA "P1M" 2016-02-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 122672928 "NZD" "Monthly card transaction spend" NA "0" NA
"604" "CPACT4" NA NA "P1M" 2016-03-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 133178296 "NZD" "Monthly card transaction spend" NA "0" NA
"605" "CPACT4" NA NA "P1M" 2016-04-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 130554811 "NZD" "Monthly card transaction spend" NA "0" NA
"606" "CPACT4" NA NA "P1M" 2016-05-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 130374296 "NZD" "Monthly card transaction spend" NA "0" NA
"607" "CPACT4" NA NA "P1M" 2016-06-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 127554812 "NZD" "Monthly card transaction spend" NA "0" NA
"608" "CPACT4" NA NA "P1M" 2016-07-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 133808348 "NZD" "Monthly card transaction spend" NA "0" NA
"609" "CPACT4" NA NA "P1M" 2016-08-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 130402973 "NZD" "Monthly card transaction spend" NA "0" NA
"610" "CPACT4" NA NA "P1M" 2016-09-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 130498708 "NZD" "Monthly card transaction spend" NA "0" NA
"611" "CPACT4" NA NA "P1M" 2016-10-01 "Transactions (count)" "Transactions (count)" NA NA NA NA 137493926 "NZD" "Monthly card transaction spend" NA "0" NA
